Default GU,Interaction,Signals,Successful rate
1,3593.0,13159.0,68.792517
5,2267.0,6603.0,68.792517
10,2091.0,5723.0,68.877551
30,1965.0,5093.0,69.302721
35,1953.0,5033.0,69.387755
40,1949.0,5013.0,69.302721
50,1945.0,4993.0,69.132653
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
