Default GU,Interaction,Signals,Successful rate
1,3599.0,13185.0,68.367347
5,2273.0,6633.0,68.537415
10,2095.0,5743.0,68.707483
30,1967.0,5103.0,69.217687
35,1957.0,5053.0,69.217687
40,1951.0,5023.0,69.217687
50,1955.0,5043.0,68.707483
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
