Default GU,Interaction,Signals,Successful rate
1,3579.0,13105.0,70.068027
5,2237.0,6453.0,70.068027
10,2063.0,5583.0,70.068027
30,1943.0,4983.0,70.238095
35,1925.0,4893.0,70.578231
40,1929.0,4913.0,70.153061
50,1923.0,4883.0,70.068027
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
