Default GU,Interaction,Signals,Successful rate
1,3563.0,13041.0,71.428571
5,2205.0,6293.0,71.428571
10,2031.0,5423.0,71.428571
30,1915.0,4843.0,71.428571
35,1905.0,4793.0,71.428571
40,1901.0,4773.0,71.343537
50,1897.0,4753.0,71.173469
250,2305.0,6793.0,52.636054
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
