Default GU,Interaction,Signals,Successful rate
1,3589.0,13145.0,69.217687
5,2257.0,6553.0,69.217687
10,2077.0,5653.0,69.472789
30,1951.0,5023.0,69.897959
35,1943.0,4983.0,69.812925
40,1935.0,4943.0,69.897959
50,1941.0,4973.0,69.302721
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
