Default GU,Interaction,Signals,Successful rate
1,3574.0,13085.0,70.493197
5,2227.0,6403.0,70.493197
10,2051.0,5523.0,70.578231
30,1931.0,4923.0,70.748299
35,1929.0,4913.0,70.408163
40,1915.0,4843.0,70.748299
50,1925.0,4893.0,69.982993
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
