Default GU,Interaction,Signals,Successful rate
1,3611.0,13233.0,67.346939
5,2303.0,6783.0,67.261905
10,2123.0,5883.0,67.517007
30,1993.0,5233.0,68.112245
35,1993.0,5233.0,67.687075
40,1975.0,5143.0,68.197279
50,1983.0,5183.0,67.517007
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
