Default GU,Interaction,Signals,Successful rate
1,3599.0,13185.0,68.367347
5,2279.0,6663.0,68.282313
10,2093.0,5733.0,68.792517
30,1963.0,5083.0,69.387755
35,1971.0,5123.0,68.622449
40,1947.0,5003.0,69.387755
50,1961.0,5073.0,68.452381
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
