Default GU,Interaction,Signals,Successful rate
1,3618.0,13261.0,66.751701
5,2321.0,6873.0,66.496599
10,2145.0,5993.0,66.581633
30,2021.0,5373.0,66.921769
35,2011.0,5323.0,66.921769
40,2001.0,5273.0,67.091837
50,2001.0,5273.0,66.751701
250,2311.0,6823.0,52.380952
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
