Default GU,Interaction,Signals,Successful rate
1,3596.0,13173.0,68.622449
5,2267.0,6603.0,68.792517
10,2093.0,5733.0,68.792517
30,1969.0,5113.0,69.132653
35,1943.0,4983.0,69.812925
40,1951.0,5023.0,69.217687
50,1937.0,4953.0,69.472789
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
