Default GU,Interaction,Signals,Successful rate
1,3616.0,13253.0,66.921769
5,2315.0,6843.0,66.751701
10,2139.0,5963.0,66.836735
30,2007.0,5303.0,67.517007
35,1997.0,5253.0,67.517007
40,1991.0,5223.0,67.517007
50,1991.0,5223.0,67.176871
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
