Default GU,Interaction,Signals,Successful rate
1,3600.0,13189.0,68.282313
5,2275.0,6643.0,68.452381
10,2099.0,5763.0,68.537415
30,1973.0,5133.0,68.962585
35,1959.0,5063.0,69.132653
40,1957.0,5053.0,68.962585
50,1955.0,5043.0,68.707483
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
