Default GU,Interaction,Signals,Successful rate
1,3611.0,13233.0,67.346939
5,2301.0,6773.0,67.346939
10,2129.0,5913.0,67.261905
30,1995.0,5243.0,68.027211
35,1995.0,5243.0,67.602041
40,1979.0,5163.0,68.027211
50,1981.0,5173.0,67.602041
250,2297.0,6753.0,52.97619
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
