Default GU,Interaction,Signals,Successful rate
1,3598.0,13181.0,68.452381
5,2273.0,6633.0,68.537415
10,2093.0,5733.0,68.792517
30,1957.0,5053.0,69.642857
35,1973.0,5133.0,68.537415
40,1943.0,4983.0,69.557823
50,1961.0,5073.0,68.452381
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
