Default GU,Interaction,Signals,Successful rate
1,3597.0,13175.0,68.452381
5,2275.0,6643.0,68.452381
10,2095.0,5743.0,68.707483
30,1969.0,5113.0,69.132653
35,1963.0,5083.0,68.962585
40,1953.0,5033.0,69.132653
50,1957.0,5053.0,68.622449
250,2279.0,6663.0,53.741497
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
