Default GU,Interaction,Signals,Successful rate
1,3614.0,13245.0,67.091837
5,2307.0,6803.0,67.091837
10,2137.0,5953.0,66.921769
30,2007.0,5303.0,67.517007
35,1997.0,5253.0,67.517007
40,1991.0,5223.0,67.517007
50,1989.0,5213.0,67.261905
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
