Default GU,Interaction,Signals,Successful rate
1,3610.0,13229.0,67.431973
5,2295.0,6743.0,67.602041
10,2121.0,5873.0,67.602041
30,1997.0,5253.0,67.942177
35,1991.0,5223.0,67.772109
40,1979.0,5163.0,68.027211
50,1981.0,5173.0,67.602041
250,2287.0,6703.0,53.401361
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
