Default GU,Interaction,Signals,Successful rate
1,3557.0,13017.0,71.938776
5,2193.0,6233.0,71.938776
10,2019.0,5363.0,71.938776
30,1907.0,4803.0,71.768707
35,1895.0,4743.0,71.853741
40,1897.0,4753.0,71.513605
50,1889.0,4713.0,71.513605
250,2281.0,6673.0,53.656463
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
