Default GU,Interaction,Signals,Successful rate
1,3597.0,13177.0,68.537415
5,2271.0,6623.0,68.622449
10,2097.0,5753.0,68.622449
30,1969.0,5113.0,69.132653
35,1955.0,5043.0,69.302721
40,1953.0,5033.0,69.132653
50,1949.0,5013.0,68.962585
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
