Default GU,Interaction,Signals,Successful rate
1,3597.0,13175.0,68.452381
5,2273.0,6633.0,68.537415
10,2093.0,5733.0,68.792517
30,1969.0,5113.0,69.132653
35,1951.0,5023.0,69.472789
40,1953.0,5033.0,69.132653
50,1949.0,5013.0,68.962585
250,2277.0,6653.0,53.826531
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
