Default GU,Interaction,Signals,Successful rate
1,3618.0,13261.0,66.751701
5,2317.0,6853.0,66.666667
10,2139.0,5963.0,66.836735
30,2013.0,5333.0,67.261905
35,2021.0,5373.0,66.496599
40,1995.0,5243.0,67.346939
50,2005.0,5293.0,66.581633
250,2311.0,6823.0,52.380952
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
