Default GU,Interaction,Signals,Successful rate
1,3596.0,13173.0,68.622449
5,2269.0,6613.0,68.707483
10,2093.0,5733.0,68.792517
30,1969.0,5113.0,69.132653
35,1947.0,5003.0,69.642857
40,1951.0,5023.0,69.217687
50,1945.0,4993.0,69.132653
250,2305.0,6793.0,52.636054
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
