Default GU,Interaction,Signals,Successful rate
1,3594.0,13165.0,68.792517
5,2265.0,6593.0,68.877551
10,2091.0,5723.0,68.877551
30,1963.0,5083.0,69.387755
35,1949.0,5013.0,69.557823
40,1947.0,5003.0,69.387755
50,1947.0,5003.0,69.047619
250,2301.0,6773.0,52.806122
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
