Default GU,Interaction,Signals,Successful rate
1,3592.0,13155.0,68.877551
5,2267.0,6603.0,68.792517
10,2087.0,5703.0,69.047619
30,1961.0,5073.0,69.472789
35,1955.0,5043.0,69.302721
40,1945.0,4993.0,69.472789
50,1951.0,5023.0,68.877551
250,2285.0,6693.0,53.486395
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
