Default GU,Interaction,Signals,Successful rate
1,3584.0,13125.0,69.642857
5,2247.0,6503.0,69.642857
10,2073.0,5633.0,69.642857
30,1957.0,5053.0,69.642857
35,1921.0,4873.0,70.748299
40,1943.0,4983.0,69.557823
50,1925.0,4893.0,69.982993
250,2299.0,6763.0,52.891156
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
