Default GU,Interaction,Signals,Successful rate
1,3601.0,13193.0,68.197279
5,2279.0,6663.0,68.282313
10,2107.0,5803.0,68.197279
30,1965.0,5093.0,69.302721
35,1965.0,5093.0,68.877551
40,1951.0,5023.0,69.217687
50,1959.0,5063.0,68.537415
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
