Default GU,Interaction,Signals,Successful rate
1,3552.0,12997.0,72.363946
5,2183.0,6183.0,72.363946
10,2009.0,5313.0,72.363946
30,1901.0,4773.0,72.02381
35,1883.0,4683.0,72.363946
40,1883.0,4683.0,72.108844
50,1881.0,4673.0,71.853741
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
