Default GU,Interaction,Signals,Successful rate
1,1.0,12014.0,68.112245
5,5.0,5500.0,68.112245
10,10.0,4600.0,68.367347
50,50.0,3920.0,68.197279
250,250.0,5490.0,53.656463
500,500.0,8370.0,28.996599
1000,1000.0,10030.0,14.795918
2000,2000.0,10030.0,14.795918
