Default GU,Interaction,Signals,Successful rate
1,3607.0,13217.0,67.687075
5,2297.0,6753.0,67.517007
10,2121.0,5873.0,67.602041
30,1993.0,5233.0,68.112245
35,1971.0,5123.0,68.622449
40,1977.0,5153.0,68.112245
50,1967.0,5103.0,68.197279
250,2299.0,6763.0,52.891156
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
