Default GU,Interaction,Signals,Successful rate
1,3599.0,13183.0,68.282313
5,2277.0,6653.0,68.367347
10,2101.0,5773.0,68.452381
30,1979.0,5163.0,68.707483
35,1963.0,5083.0,68.962585
40,1961.0,5073.0,68.792517
50,1957.0,5053.0,68.622449
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
