Default GU,Interaction,Signals,Successful rate
1,3607.0,13217.0,67.687075
5,2297.0,6753.0,67.517007
10,2117.0,5853.0,67.772109
30,1987.0,5203.0,68.367347
35,1977.0,5153.0,68.367347
40,1971.0,5123.0,68.367347
50,1969.0,5113.0,68.112245
250,2305.0,6793.0,52.636054
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
