Default GU,Interaction,Signals,Successful rate
1,3613.0,13241.0,67.176871
5,2305.0,6793.0,67.176871
10,2137.0,5953.0,66.921769
30,1993.0,5233.0,68.112245
35,1999.0,5263.0,67.431973
40,1979.0,5163.0,68.027211
50,1987.0,5203.0,67.346939
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
