Default GU,Interaction,Signals,Successful rate
1,3591.0,13153.0,69.047619
5,2259.0,6563.0,69.132653
10,2085.0,5693.0,69.132653
30,1961.0,5073.0,69.472789
35,1947.0,5003.0,69.642857
40,1943.0,4983.0,69.557823
50,1941.0,4973.0,69.302721
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
