Default GU,Interaction,Signals,Successful rate
1,3606.0,13213.0,67.687075
5,2293.0,6733.0,67.687075
10,2119.0,5863.0,67.687075
30,1977.0,5153.0,68.792517
35,1985.0,5193.0,68.027211
40,1961.0,5073.0,68.792517
50,1975.0,5143.0,67.857143
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
