Default GU,Interaction,Signals,Successful rate
1,3599.0,13181.0,68.112245
5,2281.0,6673.0,68.197279
10,2103.0,5783.0,68.367347
30,1969.0,5113.0,69.132653
35,1989.0,5213.0,67.857143
40,1953.0,5033.0,69.132653
50,1973.0,5133.0,67.942177
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
