Default GU,Interaction,Signals,Successful rate
1,3593.0,13161.0,68.877551
5,2265.0,6593.0,68.877551
10,2083.0,5683.0,69.217687
30,1957.0,5053.0,69.642857
35,1951.0,5023.0,69.472789
40,1941.0,4973.0,69.642857
50,1941.0,4973.0,69.302721
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
