Default GU,Interaction,Signals,Successful rate
1,3610.0,13227.0,67.261905
5,2307.0,6803.0,67.091837
10,2131.0,5923.0,67.176871
30,1997.0,5253.0,67.942177
35,1993.0,5233.0,67.687075
40,1979.0,5163.0,68.027211
50,1983.0,5183.0,67.517007
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
