Default GU,Interaction,Signals,Successful rate
1,3601.0,13191.0,68.027211
5,2289.0,6713.0,67.857143
10,2107.0,5803.0,68.197279
30,1971.0,5123.0,69.047619
35,1983.0,5183.0,68.112245
40,1957.0,5053.0,68.962585
50,1969.0,5113.0,68.112245
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
