Default GU,Interaction,Signals,Successful rate
1,3600.0,13189.0,68.197279
5,2283.0,6683.0,68.112245
10,2103.0,5783.0,68.367347
30,1975.0,5143.0,68.877551
35,1967.0,5103.0,68.792517
40,1959.0,5063.0,68.877551
50,1953.0,5033.0,68.792517
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
