Default GU,Interaction,Signals,Successful rate
1,1.0,12034.0,67.602041
5,5.0,5550.0,67.687075
10,10.0,4680.0,67.687075
50,50.0,3980.0,67.687075
250,250.0,5600.0,52.721088
500,500.0,8370.0,28.996599
1000,1000.0,10030.0,14.795918
2000,2000.0,10030.0,14.795918
