Default GU,Interaction,Signals,Successful rate
1,3584.0,13125.0,69.642857
5,2247.0,6503.0,69.642857
10,2073.0,5633.0,69.642857
30,1945.0,4993.0,70.153061
35,1943.0,4983.0,69.812925
40,1929.0,4913.0,70.153061
50,1939.0,4963.0,69.387755
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
