Default GU,Interaction,Signals,Successful rate
1,3595.0,13165.0,68.452381
5,2269.0,6613.0,68.707483
10,2097.0,5753.0,68.622449
30,1967.0,5103.0,69.217687
35,1955.0,5043.0,69.302721
40,1951.0,5023.0,69.217687
50,1951.0,5023.0,68.877551
250,2285.0,6693.0,53.486395
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
