Default GU,Interaction,Signals,Successful rate
1,3600.0,13187.0,68.112245
5,2283.0,6683.0,68.112245
10,2101.0,5773.0,68.452381
30,1971.0,5123.0,69.047619
35,1977.0,5153.0,68.367347
40,1955.0,5043.0,69.047619
50,1967.0,5103.0,68.197279
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
