Default GU,Interaction,Signals,Successful rate
1,3587.0,13133.0,69.132653
5,2261.0,6573.0,69.047619
10,2081.0,5673.0,69.302721
30,1947.0,5003.0,70.068027
35,1961.0,5073.0,69.047619
40,1931.0,4923.0,70.068027
50,1953.0,5033.0,68.792517
250,2277.0,6653.0,53.826531
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
