Default GU,Interaction,Signals,Successful rate
1,3595.0,13169.0,68.707483
5,2265.0,6593.0,68.877551
10,2087.0,5703.0,69.047619
30,1955.0,5043.0,69.727891
35,1969.0,5113.0,68.707483
40,1939.0,4963.0,69.727891
50,1961.0,5073.0,68.452381
250,2303.0,6783.0,52.721088
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
