Default GU,Interaction,Signals,Successful rate
1,3611.0,13231.0,67.176871
5,2309.0,6813.0,67.006803
10,2133.0,5933.0,67.091837
30,2003.0,5283.0,67.687075
35,1987.0,5203.0,67.942177
40,1989.0,5213.0,67.602041
50,1983.0,5183.0,67.517007
250,2307.0,6803.0,52.55102
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
