Default GU,Interaction,Signals,Successful rate
1,3603.0,13201.0,67.942177
5,2285.0,6693.0,68.027211
10,2107.0,5803.0,68.197279
30,1977.0,5153.0,68.792517
35,1975.0,5143.0,68.452381
40,1963.0,5083.0,68.707483
50,1965.0,5093.0,68.282313
250,2297.0,6753.0,52.97619
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
