Default GU,Interaction,Signals,Successful rate
1,3619.0,13265.0,66.581633
5,2319.0,6863.0,66.581633
10,2147.0,6003.0,66.496599
30,2021.0,5373.0,66.921769
35,2015.0,5343.0,66.751701
40,2003.0,5283.0,67.006803
50,2003.0,5283.0,66.666667
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
