Default GU,Interaction,Signals,Successful rate
1,3611.0,13231.0,67.176871
5,2305.0,6793.0,67.176871
10,2133.0,5933.0,67.091837
30,2005.0,5293.0,67.602041
35,1993.0,5233.0,67.687075
40,1989.0,5213.0,67.602041
50,1985.0,5193.0,67.431973
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
