Default GU,Interaction,Signals,Successful rate
1,3595.0,13169.0,68.707483
5,2269.0,6613.0,68.707483
10,2089.0,5713.0,68.962585
30,1969.0,5113.0,69.132653
35,1933.0,4933.0,70.238095
40,1955.0,5043.0,69.047619
50,1939.0,4963.0,69.387755
250,2299.0,6763.0,52.891156
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
