Default GU,Interaction,Signals,Successful rate
1,3605.0,13207.0,67.687075
5,2291.0,6723.0,67.772109
10,2119.0,5863.0,67.687075
30,1981.0,5173.0,68.622449
35,1991.0,5223.0,67.772109
40,1963.0,5083.0,68.707483
50,1979.0,5163.0,67.687075
250,2281.0,6673.0,53.656463
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
