Default GU,Interaction,Signals,Successful rate
1,3615.0,13249.0,66.921769
5,2313.0,6833.0,66.836735
10,2139.0,5963.0,66.836735
30,2011.0,5323.0,67.346939
35,1999.0,5263.0,67.431973
40,1995.0,5243.0,67.346939
50,1989.0,5213.0,67.261905
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
