Default GU,Interaction,Signals,Successful rate
1,3606.0,13213.0,67.687075
5,2293.0,6733.0,67.687075
10,2115.0,5843.0,67.857143
30,1987.0,5203.0,68.367347
35,1979.0,5163.0,68.282313
40,1969.0,5113.0,68.452381
50,1971.0,5123.0,68.027211
250,2297.0,6753.0,52.97619
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
