Default GU,Interaction,Signals,Successful rate
1,3597.0,13175.0,68.367347
5,2275.0,6643.0,68.452381
10,2097.0,5753.0,68.622449
30,1969.0,5113.0,69.132653
35,1967.0,5103.0,68.792517
40,1953.0,5033.0,69.132653
50,1959.0,5063.0,68.537415
250,2289.0,6713.0,53.316327
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
