Default GU,Interaction,Signals,Successful rate
1,3594.0,13161.0,68.537415
5,2275.0,6643.0,68.452381
10,2095.0,5743.0,68.707483
30,1963.0,5083.0,69.387755
35,1963.0,5083.0,68.962585
40,1949.0,5013.0,69.302721
50,1955.0,5043.0,68.707483
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
