Default GU,Interaction,Signals,Successful rate
1,3588.0,13141.0,69.302721
5,2255.0,6543.0,69.302721
10,2079.0,5663.0,69.387755
30,1955.0,5043.0,69.727891
35,1933.0,4933.0,70.238095
40,1941.0,4973.0,69.642857
50,1935.0,4943.0,69.557823
250,2283.0,6683.0,53.571429
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
