Default GU,Interaction,Signals,Successful rate
1,3598.0,13177.0,68.197279
5,2281.0,6673.0,68.197279
10,2109.0,5813.0,68.112245
30,1969.0,5113.0,69.132653
35,1967.0,5103.0,68.792517
40,1955.0,5043.0,69.047619
50,1961.0,5073.0,68.452381
250,2277.0,6653.0,53.826531
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
