Default GU,Interaction,Signals,Successful rate
1,3622.0,13277.0,66.326531
5,2327.0,6903.0,66.241497
10,2155.0,6043.0,66.156463
30,2023.0,5383.0,66.836735
35,2035.0,5443.0,65.901361
40,2009.0,5313.0,66.751701
50,2013.0,5333.0,66.241497
250,2309.0,6813.0,52.465986
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
