Number of devices,Interaction,Signals,Successful rate
2,202.0,978.0,71.72619
3,317.0,1525.0,70.634921
4,446.0,2150.0,68.60119
5,550.0,2630.0,69.52381
6,648.0,3096.0,70.138889
