Number of devices,Interaction,Signals,Successful rate
2,224.0,1080.0,69.047619
3,340.0,1652.0,67.857143
4,464.0,2240.0,67.261905
5,595.0,2835.0,66.904762
6,696.0,3360.0,67.261905
