Number of devices,Interaction,Signals,Successful rate
2,196.0,940.0,73.214286
3,317.0,1525.0,70.634921
4,414.0,1990.0,71.130952
5,523.0,2515.0,70.714286
6,654.0,3126.0,69.84127
