Number of devices,Interaction,Signals,Successful rate
2,212.0,1020.0,70.833333
3,334.0,1598.0,69.444444
4,430.0,2070.0,69.940476
5,554.0,2650.0,69.285714
6,686.0,3238.0,68.650794
