Number of devices,Interaction,Signals,Successful rate
2,198.0,950.0,72.916667
3,317.0,1525.0,70.634921
4,438.0,2110.0,69.345238
5,549.0,2645.0,69.166667
6,676.0,3260.0,68.253968
