Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,66.071429
3,369.0,1761.0,65.873016
4,488.0,2328.0,66.071429
5,585.0,2825.0,67.02381
6,694.0,3350.0,67.361111
